,LRPrivPPR,LRProtPPR,LRPrivNPR,LRProtNPR,LDAPrivPPR,LDAProtPPR,LDAPrivNPR,LDAProtNPR,XGPrivPPR,XGProtPPR,XGPrivNPR,XGProtNPR,RFPrivPPR,RFProtPPR,RFPrivNPR,RFProtNPR
144,0.3611111111111111,0.3283582089552239,0.6388888888888888,0.6716417910447762,0.4166666666666667,0.40298507462686567,0.5833333333333334,0.5970149253731343,0.3888888888888889,0.43283582089552236,0.6111111111111112,0.5671641791044776,0.4166666666666667,0.3283582089552239,0.5833333333333334,0.6716417910447762
145,0.30952380952380953,0.39344262295081966,0.6904761904761905,0.6065573770491803,0.23809523809523808,0.4262295081967213,0.7619047619047619,0.5737704918032787,0.35714285714285715,0.4426229508196721,0.6428571428571429,0.5573770491803278,0.2857142857142857,0.3442622950819672,0.7142857142857143,0.6557377049180327
146,0.5121951219512195,0.3225806451612903,0.4878048780487805,0.6774193548387096,0.4878048780487805,0.3225806451612903,0.5121951219512195,0.6774193548387096,0.5121951219512195,0.3225806451612903,0.4878048780487805,0.6774193548387096,0.4878048780487805,0.24193548387096775,0.5121951219512195,0.7580645161290323
147,0.3333333333333333,0.359375,0.6666666666666666,0.640625,0.3076923076923077,0.40625,0.6923076923076923,0.59375,0.38461538461538464,0.375,0.6153846153846154,0.625,0.3333333333333333,0.34375,0.6666666666666666,0.65625
148,0.2558139534883721,0.3,0.7441860465116279,0.7,0.27906976744186046,0.38333333333333336,0.7209302325581395,0.6166666666666667,0.4186046511627907,0.4,0.5813953488372093,0.6,0.23255813953488372,0.36666666666666664,0.7674418604651163,0.6333333333333333
149,0.3137254901960784,0.19230769230769232,0.6862745098039216,0.8076923076923077,0.4117647058823529,0.21153846153846154,0.5882352941176471,0.7884615384615384,0.43137254901960786,0.34615384615384615,0.5686274509803921,0.6538461538461539,0.29411764705882354,0.17307692307692307,0.7058823529411765,0.8269230769230769
150,0.23404255319148937,0.16071428571428573,0.7659574468085106,0.8392857142857143,0.3829787234042553,0.39285714285714285,0.6170212765957447,0.6071428571428571,0.5106382978723404,0.35714285714285715,0.48936170212765956,0.6428571428571429,0.3404255319148936,0.42857142857142855,0.6595744680851063,0.5714285714285714
151,0.38461538461538464,0.4375,0.6153846153846154,0.5625,0.48717948717948717,0.375,0.5128205128205128,0.625,0.48717948717948717,0.359375,0.5128205128205128,0.640625,0.41025641025641024,0.359375,0.5897435897435898,0.640625
152,0.391304347826087,0.22807017543859648,0.6086956521739131,0.7719298245614035,0.43478260869565216,0.2982456140350877,0.5652173913043478,0.7017543859649122,0.41304347826086957,0.2807017543859649,0.5869565217391305,0.7192982456140351,0.41304347826086957,0.22807017543859648,0.5869565217391305,0.7719298245614035
153,0.22448979591836735,0.14814814814814814,0.7755102040816326,0.8518518518518519,0.42857142857142855,0.35185185185185186,0.5714285714285714,0.6481481481481481,0.40816326530612246,0.35185185185185186,0.5918367346938775,0.6481481481481481,0.2857142857142857,0.35185185185185186,0.7142857142857143,0.6481481481481481
