,Logistic Regression Priviledged Rate,Logistic Regression Discriminated Rate,LDA Priviledged Rate,LDA Discriminated Rate,XG Priviledged Rate,XG Discriminated Rate,Decision Tree Priviledged Rate,Decision Tree Discriminated Rate,RF Priviledged Rate,RF Discriminated Rate
127,0.15517241379310345,0.3150684931506849,0.21818181818181817,0.3333333333333333,0.2641509433962264,0.4117647058823529,0.21818181818181817,0.5737704918032787,0.21818181818181817,0.3333333333333333
128,0.14583333333333334,0.11224489795918367,0.2222222222222222,0.1978021978021978,0.27906976744186046,0.25287356321839083,0.41025641025641024,0.379746835443038,0.25,0.2111111111111111
129,0.1206896551724138,0.26666666666666666,0.18181818181818182,0.35714285714285715,0.25,0.4393939393939394,0.32653061224489793,0.5833333333333334,0.1206896551724138,0.3380281690140845
130,0.2222222222222222,0.2077922077922078,0.29411764705882354,0.2077922077922078,0.32,0.2916666666666667,0.40425531914893614,0.34782608695652173,0.24528301886792453,0.2236842105263158
131,0.2545454545454545,0.24324324324324326,0.3018867924528302,0.22666666666666666,0.3269230769230769,0.2602739726027397,0.3018867924528302,0.3939393939393939,0.2777777777777778,0.2602739726027397
132,0.19230769230769232,0.07216494845360824,0.4418604651162791,0.2235294117647059,0.37777777777777777,0.18181818181818182,0.5897435897435898,0.2682926829268293,0.4418604651162791,0.11827956989247312
133,0.29545454545454547,0.22727272727272727,0.2127659574468085,0.2558139534883721,0.32558139534883723,0.35,0.3902439024390244,0.38461538461538464,0.29545454545454547,0.2
134,0.28846153846153844,0.15853658536585366,0.3958333333333333,0.1875,0.4888888888888889,0.14457831325301204,0.675,0.23376623376623376,0.45652173913043476,0.14457831325301204
135,0.1111111111111111,0.12048192771084337,0.34615384615384615,0.30985915492957744,0.34615384615384615,0.30985915492957744,0.5217391304347826,0.36764705882352944,0.32075471698113206,0.273972602739726
136,0.26,0.21348314606741572,0.46511627906976744,0.2413793103448276,0.3404255319148936,0.2413793103448276,0.4318181818181818,0.38461538461538464,0.23529411764705882,0.17391304347826086
137,0.12280701754385964,0.13333333333333333,0.18518518518518517,0.2911392405063291,0.20754716981132076,0.3972602739726027,0.3333333333333333,0.4166666666666667,0.12280701754385964,0.24390243902439024
138,0.25925925925925924,0.18666666666666668,0.36,0.2361111111111111,0.3877551020408163,0.3283582089552239,0.25925925925925924,0.36923076923076925,0.3877551020408163,0.2535211267605634
139,0.15384615384615385,0.12790697674418605,0.3953488372093023,0.3287671232876712,0.5,0.3108108108108108,0.5384615384615384,0.4057971014492754,0.2765957446808511,0.38571428571428573
140,0.35,0.42,0.39655172413793105,0.4489795918367347,0.4727272727272727,0.42,0.5,0.42,0.42105263157894735,0.4791666666666667
141,0.22413793103448276,0.25675675675675674,0.2909090909090909,0.30985915492957744,0.3148148148148148,0.24,0.36538461538461536,0.32857142857142857,0.2909090909090909,0.24
142,0.2608695652173913,0.33766233766233766,0.3181818181818182,0.4305555555555556,0.3488372093023256,0.32051282051282054,0.48717948717948717,0.37333333333333335,0.28888888888888886,0.33766233766233766
143,0.32558139534883723,0.21176470588235294,0.32558139534883723,0.25609756097560976,0.35714285714285715,0.37333333333333335,0.3902439024390244,0.33766233766233766,0.425,0.2716049382716049
144,0.2708333333333333,0.275,0.32608695652173914,0.36,0.2978723404255319,0.3972602739726027,0.32608695652173914,0.4166666666666667,0.32608695652173914,0.275
145,0.23636363636363636,0.38095238095238093,0.1724137931034483,0.4262295081967213,0.2830188679245283,0.45,0.36,0.5818181818181818,0.21428571428571427,0.3181818181818182
146,0.525,0.23255813953488372,0.4878048780487805,0.23255813953488372,0.525,0.23255813953488372,0.6486486486486487,0.34177215189873417,0.4878048780487805,0.16483516483516483
147,0.26,0.2839506172839506,0.23529411764705882,0.3333333333333333,0.3125,0.3,0.46511627906976744,0.4246575342465753,0.26,0.2682926829268293
148,0.1896551724137931,0.24,0.21052631578947367,0.32857142857142857,0.35294117647058826,0.34782608695652173,0.35294117647058826,0.4090909090909091,0.1694915254237288,0.30985915492957744
149,0.25806451612903225,0.1388888888888889,0.3684210526315789,0.15492957746478872,0.39285714285714285,0.28125,0.3,0.24242424242424243,0.23809523809523808,0.1232876712328767
150,0.1746031746031746,0.1125,0.32142857142857145,0.3283582089552239,0.48,0.2898550724637681,0.4230769230769231,0.3484848484848485,0.27586206896551724,0.36923076923076925
151,0.3333333333333333,0.3684210526315789,0.4634146341463415,0.3,0.4634146341463415,0.2839506172839506,0.3333333333333333,0.3,0.36363636363636365,0.2839506172839506
152,0.32142857142857145,0.1566265060240964,0.37037037037037035,0.21518987341772153,0.34545454545454546,0.2,0.48,0.3333333333333333,0.34545454545454546,0.1566265060240964
153,0.15714285714285714,0.09876543209876543,0.35,0.2714285714285714,0.32786885245901637,0.2714285714285714,0.44642857142857145,0.4126984126984127,0.208955223880597,0.2714285714285714
154,0.20967741935483872,0.25,0.22950819672131148,0.21794871794871795,0.2711864406779661,0.3013698630136986,0.41509433962264153,0.3380281690140845,0.20967741935483872,0.21794871794871795
