,RFA,RFB,RFC,RFD,RFE,RFF,RFG,RFH,LDA,LDB,LDC,LDD,LDE,LDF,LDG,LDH,XGA,XGB,XGC,XGD,XGE,XGF,XGG,XGH,LRA,LRB,LRC,LRD,LRE,LRF,LRG,LRH
103,0.0784313725490196,0.057692307692307696,0.47058823529411764,0.4807692307692308,0.27450980392156865,0.19230769230769232,0.17647058823529413,0.2692307692307692,0.0784313725490196,0.07692307692307693,0.47058823529411764,0.46153846153846156,0.27450980392156865,0.21153846153846154,0.17647058823529413,0.25,0.0392156862745098,0.09615384615384616,0.5098039215686274,0.4423076923076923,0.3137254901960784,0.23076923076923078,0.13725490196078433,0.23076923076923078,0.09803921568627451,0.057692307692307696,0.45098039215686275,0.4807692307692308,0.21568627450980393,0.17307692307692307,0.23529411764705882,0.28846153846153844
104,0.125,0.1111111111111111,0.575,0.47619047619047616,0.15,0.20634920634920634,0.15,0.20634920634920634,0.1,0.09523809523809523,0.6,0.49206349206349204,0.225,0.25396825396825395,0.075,0.15873015873015872,0.1,0.07936507936507936,0.6,0.5079365079365079,0.225,0.25396825396825395,0.075,0.15873015873015872,0.075,0.14285714285714285,0.625,0.4444444444444444,0.15,0.20634920634920634,0.15,0.20634920634920634
105,0.04081632653061224,0.09259259259259259,0.4897959183673469,0.5555555555555556,0.3877551020408163,0.25925925925925924,0.08163265306122448,0.09259259259259259,0.10204081632653061,0.14814814814814814,0.42857142857142855,0.5,0.3673469387755102,0.2777777777777778,0.10204081632653061,0.07407407407407407,0.04081632653061224,0.07407407407407407,0.4897959183673469,0.5740740740740741,0.3673469387755102,0.2962962962962963,0.10204081632653061,0.05555555555555555,0.0,0.05555555555555555,0.5306122448979592,0.5925925925925926,0.22448979591836735,0.16666666666666666,0.24489795918367346,0.18518518518518517
106,0.1111111111111111,0.10344827586206896,0.4888888888888889,0.4482758620689655,0.3111111111111111,0.20689655172413793,0.08888888888888889,0.2413793103448276,0.1111111111111111,0.1206896551724138,0.4888888888888889,0.43103448275862066,0.3111111111111111,0.20689655172413793,0.08888888888888889,0.2413793103448276,0.17777777777777778,0.10344827586206896,0.4222222222222222,0.4482758620689655,0.3111111111111111,0.27586206896551724,0.08888888888888889,0.1724137931034483,0.15555555555555556,0.1206896551724138,0.4444444444444444,0.43103448275862066,0.2,0.1896551724137931,0.2,0.25862068965517243
107,0.125,0.14285714285714285,0.325,0.47619047619047616,0.325,0.15873015873015872,0.225,0.2222222222222222,0.175,0.14285714285714285,0.275,0.47619047619047616,0.3,0.1111111111111111,0.25,0.2698412698412698,0.15,0.1111111111111111,0.3,0.5079365079365079,0.4,0.1746031746031746,0.15,0.20634920634920634,0.0,0.06349206349206349,0.45,0.5555555555555556,0.175,0.12698412698412698,0.375,0.25396825396825395
108,0.1346153846153846,0.0784313725490196,0.4807692307692308,0.47058823529411764,0.25,0.23529411764705882,0.1346153846153846,0.21568627450980393,0.17307692307692307,0.09803921568627451,0.4423076923076923,0.45098039215686275,0.19230769230769232,0.2549019607843137,0.19230769230769232,0.19607843137254902,0.15384615384615385,0.09803921568627451,0.46153846153846156,0.45098039215686275,0.23076923076923078,0.27450980392156865,0.15384615384615385,0.17647058823529413,0.057692307692307696,0.0,0.5576923076923077,0.5490196078431373,0.019230769230769232,0.058823529411764705,0.36538461538461536,0.39215686274509803
109,0.10869565217391304,0.14035087719298245,0.5,0.5614035087719298,0.21739130434782608,0.14035087719298245,0.17391304347826086,0.15789473684210525,0.10869565217391304,0.15789473684210525,0.5,0.543859649122807,0.2391304347826087,0.14035087719298245,0.15217391304347827,0.15789473684210525,0.10869565217391304,0.12280701754385964,0.5,0.5789473684210527,0.2391304347826087,0.15789473684210525,0.15217391304347827,0.14035087719298245,0.06521739130434782,0.07017543859649122,0.5434782608695652,0.631578947368421,0.17391304347826086,0.10526315789473684,0.21739130434782608,0.19298245614035087
110,0.14583333333333334,0.12727272727272726,0.4583333333333333,0.41818181818181815,0.2916666666666667,0.10909090909090909,0.10416666666666667,0.34545454545454546,0.14583333333333334,0.14545454545454545,0.4583333333333333,0.4,0.1875,0.14545454545454545,0.20833333333333334,0.3090909090909091,0.10416666666666667,0.14545454545454545,0.5,0.4,0.2708333333333333,0.12727272727272726,0.125,0.32727272727272727,0.125,0.09090909090909091,0.4791666666666667,0.45454545454545453,0.20833333333333334,0.09090909090909091,0.1875,0.36363636363636365
111,0.044444444444444446,0.06896551724137931,0.6222222222222222,0.6724137931034483,0.2222222222222222,0.13793103448275862,0.1111111111111111,0.1206896551724138,0.1111111111111111,0.1206896551724138,0.5555555555555556,0.6206896551724138,0.24444444444444444,0.1206896551724138,0.08888888888888889,0.13793103448275862,0.13333333333333333,0.08620689655172414,0.5333333333333333,0.6551724137931034,0.26666666666666666,0.1206896551724138,0.06666666666666667,0.13793103448275862,0.17777777777777778,0.08620689655172414,0.4888888888888889,0.6551724137931034,0.28888888888888886,0.13793103448275862,0.044444444444444446,0.1206896551724138
112,0.13636363636363635,0.1016949152542373,0.5,0.5423728813559322,0.29545454545454547,0.2033898305084746,0.06818181818181818,0.15254237288135594,0.11363636363636363,0.15254237288135594,0.5227272727272727,0.4915254237288136,0.25,0.1864406779661017,0.11363636363636363,0.1694915254237288,0.13636363636363635,0.1694915254237288,0.5,0.4745762711864407,0.25,0.23728813559322035,0.11363636363636363,0.11864406779661017,0.13636363636363635,0.11864406779661017,0.5,0.5254237288135594,0.18181818181818182,0.13559322033898305,0.18181818181818182,0.22033898305084745
113,0.06666666666666667,0.05172413793103448,0.4666666666666667,0.4827586206896552,0.28888888888888886,0.27586206896551724,0.17777777777777778,0.1896551724137931,0.06666666666666667,0.1206896551724138,0.4666666666666667,0.41379310344827586,0.3111111111111111,0.29310344827586204,0.15555555555555556,0.1724137931034483,0.044444444444444446,0.08620689655172414,0.4888888888888889,0.4482758620689655,0.3111111111111111,0.3448275862068966,0.15555555555555556,0.1206896551724138,0.06666666666666667,0.10344827586206896,0.4666666666666667,0.43103448275862066,0.2,0.29310344827586204,0.26666666666666666,0.1724137931034483
114,0.16666666666666666,0.05454545454545454,0.3125,0.6,0.375,0.23636363636363636,0.14583333333333334,0.10909090909090909,0.14583333333333334,0.09090909090909091,0.3333333333333333,0.5636363636363636,0.4166666666666667,0.2909090909090909,0.10416666666666667,0.05454545454545454,0.16666666666666666,0.07272727272727272,0.3125,0.5818181818181818,0.4583333333333333,0.21818181818181817,0.0625,0.12727272727272726,0.10416666666666667,0.09090909090909091,0.375,0.5636363636363636,0.3125,0.21818181818181817,0.20833333333333334,0.12727272727272726
115,0.08695652173913043,0.10526315789473684,0.41304347826086957,0.49122807017543857,0.3695652173913043,0.2982456140350877,0.13043478260869565,0.10526315789473684,0.08695652173913043,0.14035087719298245,0.41304347826086957,0.45614035087719296,0.3695652173913043,0.2982456140350877,0.13043478260869565,0.10526315789473684,0.06521739130434782,0.12280701754385964,0.43478260869565216,0.47368421052631576,0.3695652173913043,0.2982456140350877,0.13043478260869565,0.10526315789473684,0.043478260869565216,0.05263157894736842,0.45652173913043476,0.543859649122807,0.10869565217391304,0.19298245614035087,0.391304347826087,0.21052631578947367
116,0.07692307692307693,0.11764705882352941,0.5769230769230769,0.49019607843137253,0.28846153846153844,0.13725490196078433,0.057692307692307696,0.2549019607843137,0.11538461538461539,0.11764705882352941,0.5384615384615384,0.49019607843137253,0.3076923076923077,0.23529411764705882,0.038461538461538464,0.1568627450980392,0.11538461538461539,0.13725490196078433,0.5384615384615384,0.47058823529411764,0.28846153846153844,0.19607843137254902,0.057692307692307696,0.19607843137254902,0.07692307692307693,0.17647058823529413,0.5769230769230769,0.43137254901960786,0.23076923076923078,0.19607843137254902,0.11538461538461539,0.19607843137254902
117,0.06521739130434782,0.17543859649122806,0.43478260869565216,0.49122807017543857,0.2608695652173913,0.21052631578947367,0.2391304347826087,0.12280701754385964,0.043478260869565216,0.17543859649122806,0.45652173913043476,0.49122807017543857,0.2608695652173913,0.2631578947368421,0.2391304347826087,0.07017543859649122,0.10869565217391304,0.22807017543859648,0.391304347826087,0.43859649122807015,0.2826086956521739,0.2631578947368421,0.21739130434782608,0.07017543859649122,0.08695652173913043,0.24561403508771928,0.41304347826086957,0.42105263157894735,0.2826086956521739,0.19298245614035087,0.21739130434782608,0.14035087719298245
118,0.10204081632653061,0.05555555555555555,0.46938775510204084,0.5370370370370371,0.2653061224489796,0.2037037037037037,0.16326530612244897,0.2037037037037037,0.08163265306122448,0.09259259259259259,0.4897959183673469,0.5,0.2653061224489796,0.12962962962962962,0.16326530612244897,0.2777777777777778,0.10204081632653061,0.09259259259259259,0.46938775510204084,0.5,0.2653061224489796,0.14814814814814814,0.16326530612244897,0.25925925925925924,0.061224489795918366,0.1111111111111111,0.5102040816326531,0.48148148148148145,0.22448979591836735,0.1111111111111111,0.20408163265306123,0.2962962962962963
119,0.24324324324324326,0.10606060606060606,0.32432432432432434,0.4393939393939394,0.1891891891891892,0.2727272727272727,0.24324324324324326,0.18181818181818182,0.1891891891891892,0.12121212121212122,0.3783783783783784,0.42424242424242425,0.21621621621621623,0.2878787878787879,0.21621621621621623,0.16666666666666666,0.21621621621621623,0.09090909090909091,0.35135135135135137,0.45454545454545453,0.24324324324324326,0.2878787878787879,0.1891891891891892,0.16666666666666666,0.13513513513513514,0.07575757575757576,0.43243243243243246,0.4696969696969697,0.16216216216216217,0.13636363636363635,0.2702702702702703,0.3181818181818182
